scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
45,cloud000045.pcd,-0.48416393806696373,0.45786144255344496,0.0,-2.9126457761983464,-166.88231019277097,0.22713147326685526,True
46,cloud000046.pcd,-0.48482359968651684,0.4234912266499617,0.0,-2.835348236821292,-162.45348741971947,0.22226384708361324,True
47,cloud000047.pcd,-0.4903584120379703,0.4008540890635963,0.0,-2.7728502814912397,-158.87261835111033,0.22663003831337672,True
48,cloud000048.pcd,-0.4720189424194465,0.3493454671411675,0.0,-2.6967118447365994,-154.5102072663457,0.2658124831335384,True
49,cloud000049.pcd,-0.462626114839254,0.33029685729134434,0.0,-2.635076545802672,-150.9787647684045,0.26509453621824003,True
50,cloud000050.pcd,-0.4212860821753203,0.27239268785043635,0.0,-2.5719299113884793,-147.36072912601566,0.26307825636196863,True
51,cloud000051.pcd,-0.42332077775020877,0.24268653084077763,0.0,-2.511518898196046,-143.8994330339801,0.26796413285407394,True
52,cloud000052.pcd,-0.44475986158543196,0.21015701263819614,0.0,-2.434289603685452,-139.4745204037502,0.26946219480905004,True
53,cloud000053.pcd,-0.43830355489196215,0.17205928858578304,0.0,-2.3759329320231704,-136.13092941107078,0.2664594372384744,True
54,cloud000054.pcd,-0.446276768922548,0.15024929515275515,0.0,-2.268176851013571,-129.95696075235094,0.26690960939832076,True
55,cloud000055.pcd,-0.41286170542726414,0.12935681349653946,0.0,-2.2023047930247666,-126.18276984175142,0.26841960124478353,True
56,cloud000056.pcd,-0.42764321647427317,0.10033361843353336,0.0,-2.1219598112389724,-121.57934148036995,0.2644381595770567,True
57,cloud000057.pcd,-0.41773890507271927,0.09817768482264996,0.0,-2.05747723888057,-117.88476223208654,0.2665346535074426,True
58,cloud000058.pcd,-0.41118099260738145,0.08643970403473987,0.0,-1.9750190135260635,-113.16025393313468,0.26540629961890777,True
59,cloud000059.pcd,-0.39222008550680687,0.0790560131749392,0.0,-1.8832159190937248,-107.90032407592074,0.26685961158719446,True
60,cloud000060.pcd,-0.37688249821122277,0.04282944462367925,0.0,-1.8201163661485829,-104.28498600300182,0.26438407500692807,True
61,cloud000061.pcd,-0.3608915116115796,0.027852971365781923,0.0,-1.7411309691581034,-99.75945611228202,0.2651575272618688,True
62,cloud000062.pcd,-0.3309747544293256,0.00936680354838363,0.0,-1.6474514195233072,-94.39201329152189,0.26365578349606705,True
63,cloud000063.pcd,-0.2902902686765422,0.007885585791362951,0.0,-1.5757702916953726,-90.28498719624349,0.26516141671743665,True
64,cloud000064.pcd,-0.2589346173828008,0.00746196374349694,0.0,-1.5071883668126427,-86.35553234957982,0.2639607155137927,True
65,cloud000065.pcd,-0.2183705563959211,0.011714297607704188,0.0,-1.414143644580897,-81.02446245973373,0.2655295374653948,True
66,cloud000066.pcd,-0.23406252915275533,-0.0018783277387554222,0.0,-1.3473718579211866,-77.1987208935844,0.2655360345117329,True
67,cloud000067.pcd,-0.18415535969036295,0.013709430476209946,0.0,-1.2713784092967868,-72.84461701676203,0.2665723016328337,True
68,cloud000068.pcd,-0.1441961102239907,-0.014566650930142271,0.0,-1.2115978003591157,-69.41944042791143,0.2663893337537097,True
69,cloud000069.pcd,-0.09301289971988494,-0.021028579064300654,0.0,-1.146997179298393,-65.71809748720808,0.2666314380193901,True
70,cloud000070.pcd,-0.02608190211543507,-0.005470597523228168,0.0,-0.9549849261381592,-54.71660576632918,0.26768246698224835,True
71,cloud000071.pcd,-0.015047558309782685,0.01677809048001224,0.0,-0.8804705464631162,-50.44724629791381,0.2658834234541637,True
72,cloud000072.pcd,0.004881524793434594,0.023730000103553726,0.0,-0.797421821559506,-45.68890486699393,0.26187004494933,True
73,cloud000073.pcd,0.026123720829983172,0.041441007492742266,0.0,-0.7131243691195406,-40.85901661847913,0.26512939634338456,True
74,cloud000074.pcd,0.06277455587953316,0.03600288054295133,0.0,-0.6491940870089908,-37.19608127046392,0.2624314613445823,True
75,cloud000075.pcd,0.12291810366862846,0.026034785422901968,0.0,-0.5679965518377814,-32.54380519828856,0.26674450772338604,True
76,cloud000076.pcd,0.15739390939711262,0.013357060520689754,0.0,-0.48355521001385077,-27.705672695355812,0.2672784742667217,True
77,cloud000077.pcd,0.188849914192286,0.0010657092707724233,0.0,-0.40143525689872145,-23.000545968046705,0.26666572220737056,True
78,cloud000078.pcd,0.21270336510892676,0.0010937992999006428,0.0,-0.3233471999732012,-18.526429875837074,0.26859231182596816,True
79,cloud000079.pcd,0.29413476580672815,-0.017430587296022388,0.0,-0.2653695064718085,-15.204552732304213,0.2682070178014038,True
80,cloud000080.pcd,0.3496094694693779,-0.04313784944775302,0.0,-0.2052561957689466,-11.760313736471625,0.2646154543302172,True
81,cloud000081.pcd,0.42498769969395306,-0.05009438396045437,0.0,-0.14087939078903156,-8.071794512585713,0.26799010704255205,True
82,cloud000082.pcd,0.5101246409469268,-0.08290049462045078,0.0,-0.08512098007509088,-4.8770729063198806,0.2683001129140144,True
83,cloud000083.pcd,0.5828876017526924,-0.09840622990554783,0.0,-0.03526564049272569,-2.020572362058839,0.2692009453748026,True
84,cloud000084.pcd,0.548424384856652,-0.08565718682243681,0.0,0.03258629207928405,1.8670570061235596,0.27155105735670937,True
85,cloud000085.pcd,0.6242822514721359,-0.08920637456812969,0.0,0.08284091962721772,4.74643506562204,0.2706885036803265,True
86,cloud000086.pcd,0.6791118970942748,-0.10296288958491873,0.0,0.12736900597051495,7.297706482887091,0.27020579354182644,True
87,cloud000087.pcd,0.7598441207699447,-0.10797630544989474,0.0,0.169188110063514,9.693764650434202,0.26949817806400506,True
88,cloud000088.pcd,0.8343798548527883,-0.1086884328061182,0.0,0.22881246603557484,13.109988603818934,0.27060988878647224,True
89,cloud000089.pcd,0.8521365106025051,-0.08594764002889949,0.0,0.3088840117210016,17.697750230682843,0.2696873064992909,True
90,cloud000090.pcd,0.8940443473268608,-0.044018432798430165,0.0,0.42233148261039394,24.197811509078292,0.26776223469769994,True
91,cloud000091.pcd,0.9645083872619429,-0.008406806873197933,0.0,0.4798495993033489,27.493356841125582,0.26910127121997873,True
92,cloud000092.pcd,1.0516283882249293,0.0018810255583956142,0.0,0.5568333873543132,31.90420298737549,0.26991155705199116,True
93,cloud000093.pcd,1.1694701275326298,0.016315383961704864,0.0,0.6671049261395615,38.22229676018338,0.26859619711258115,True
94,cloud000094.pcd,1.31049584423616,0.046675038860285484,0.0,0.693799429854762,39.751779159260664,0.26813534987358795,True
95,cloud000095.pcd,1.3871267280437032,0.0346641415585338,0.0,0.6402546787001846,36.683890903025144,0.26987481517650064,True
96,cloud000096.pcd,1.4997181408479157,0.03335982899932215,0.0,0.6163117697994639,35.31206327374763,0.2712428751158494,True
97,cloud000097.pcd,1.5863004015892017,0.0301435250060964,0.0,0.6221007236289386,35.64374589597263,0.27103604571971546,True
98,cloud000098.pcd,1.7189315360432562,0.022695945151234548,0.0,0.6125907095739115,35.09886222750948,0.2719174659897106,True
99,cloud000099.pcd,1.8282071340462307,0.029781184965464433,0.0,0.6577891542563993,37.68854234837155,0.2704329609974451,True
100,cloud000100.pcd,1.9140563521894238,0.050708614343415837,0.0,0.7156421849274142,41.003276837861605,0.2712310223276685,True
101,cloud000101.pcd,2.0068916660373297,0.06972507856556456,0.0,0.7858806867588519,45.02764655212489,0.2712969609926073,True
102,cloud000102.pcd,2.07909770783422,0.115763359939465,0.0,0.83511843499006,47.84876171850085,0.2699543404855331,True
103,cloud000103.pcd,2.171293868204056,0.14785513431998556,0.0,0.8346719359855856,47.82317920998768,0.26970806832665156,True
104,cloud000104.pcd,2.2734714445309088,0.179774925792749,0.0,0.8435240978353553,48.3303707235462,0.2688422974806531,True
105,cloud000105.pcd,2.389734331190095,0.22622233064475517,0.0,0.8365061178781485,47.92827009129085,0.2708463484462343,True
106,cloud000106.pcd,2.5014864801608585,0.2590074301337315,0.0,0.8360124411492348,47.89998449828027,0.27117995203230894,True
107,cloud000107.pcd,2.6254858171213415,0.2761516397265634,0.0,0.8399273995632951,48.12429509237516,0.2707489327478782,True
108,cloud000108.pcd,2.73878309435992,0.3351500307061996,0.0,0.8320710380058307,47.67415873280362,0.27069738256924897,True
109,cloud000109.pcd,2.8302252094440448,0.37216723381262345,0.0,0.8337240881962888,47.768871532040166,0.27160584050145586,True
110,cloud000110.pcd,2.9063819199843404,0.40219542704477274,0.0,0.8319716479471588,47.668464101916165,0.2720983675023386,True
111,cloud000111.pcd,3.0298910102442447,0.41963146992978645,0.0,0.7903560659856835,45.284066893542864,0.27133530138177153,True
112,cloud000112.pcd,3.1186599031449322,0.4638344516386288,0.0,0.7013421583631985,40.183945668807084,0.27036461177433047,True
113,cloud000113.pcd,3.2387513948931534,0.45637735755801456,0.0,0.6341371139536567,36.333380262151074,0.27102441448162967,True
114,cloud000114.pcd,3.2980424484051647,0.48410894748989003,0.0,0.5855169342771294,33.547649167518315,0.2708941742639049,True
115,cloud000115.pcd,3.418413771803383,0.4716484644683558,0.0,0.5305302634811726,30.397145001434737,0.27021350108223124,True
116,cloud000116.pcd,3.5084579412960197,0.43963892733275967,0.0,0.508506097581793,29.135253248104334,0.2712741857169188,True
117,cloud000117.pcd,3.643700364185316,0.40732917078852743,0.0,0.4623288569758887,26.48949225182589,0.27093327605765294,True
118,cloud000118.pcd,3.712198503540639,0.39297206311746524,0.0,0.42736428003222093,24.486169560493302,0.2707370040387264,True
119,cloud000119.pcd,3.7302618758641484,0.4165349820479973,0.0,0.4223374521555381,24.198153538820666,0.2695688321978464,True
120,cloud000120.pcd,3.7878124515203777,0.40693307875512313,0.0,0.4284559787022924,24.54871928678844,0.268843180921757,True
121,cloud000121.pcd,3.8461215679830363,0.39181059917,0.0,0.4280520998097399,24.525578730810764,0.2703021474961345,True
122,cloud000122.pcd,3.896988692001603,0.36569830255491165,0.0,0.3881884914227025,22.241562214071212,0.2696782720349741,True
123,cloud000123.pcd,3.9334079516559313,0.34332123721484914,0.0,0.34532535629337163,19.785685474461616,0.26887664656073706,True
124,cloud000124.pcd,4.026624719064769,0.331114767468669,0.0,0.32218059780817615,18.459588495410316,0.27080263688802025,True
125,cloud000125.pcd,4.048900996291706,0.3111891634748231,0.0,0.29325711360911,16.8023949219905,0.27053613385801784,True
126,cloud000126.pcd,4.175484995976834,0.26210771199962,0.0,0.26522484045702094,15.196263980217909,0.2692629984222915,True
127,cloud000127.pcd,4.197925261571244,0.24421609532443903,0.0,0.22740667029260278,13.029442440889177,0.27112693684321826,True
128,cloud000128.pcd,4.335393661005457,0.20775206375376143,0.0,0.21577554298366358,12.363027935107606,0.2700628553720232,True
129,cloud000129.pcd,4.444678787421736,0.20924753842697238,0.0,0.22656801366490928,12.981390955661665,0.2701963711883185,True
130,cloud000130.pcd,4.552530879710902,0.16770541028925134,0.0,0.21793886806011772,12.486977331703244,0.2705212804177945,True
131,cloud000131.pcd,4.651747783454704,0.13628555447679247,0.0,0.21007658333014317,12.036501599345549,0.2717489606175393,True
132,cloud000132.pcd,4.754700534270713,0.1091932720032993,0.0,0.18697294587731086,10.712760681897878,0.27103759121619114,True
133,cloud000133.pcd,4.806760590188514,0.1035419378950399,0.0,0.20092353375608402,11.512070489077944,0.27203171262377634,True
134,cloud000134.pcd,4.9182207670830875,0.055405958444243834,0.0,0.19093003042021425,10.939484925382697,0.2700870030743052,True
135,cloud000135.pcd,5.062727727765558,0.020636885938698175,0.0,0.19196714175896007,10.998907027977994,0.2707188844166298,True
136,cloud000136.pcd,5.069599094175763,-0.0056151030292888385,0.0,0.198813479927786,11.391173310171045,0.2714398502852484,True
137,cloud000137.pcd,5.196000225613949,-0.023123947880621405,0.0,0.1971552711551653,11.296164945948309,0.2713069694558113,True
138,cloud000138.pcd,5.217630974544966,-0.04365160875620826,0.0,0.1970130975436637,11.288018998051136,0.27076638439927075,True
139,cloud000139.pcd,5.27582099092577,-0.08299536470270019,0.0,0.2024698073039332,11.600665437342423,0.2713946744059816,True
140,cloud000140.pcd,5.4289576301667095,-0.12908925198524235,0.0,0.20839471334870135,11.940137547719186,0.27007645727053714,True
141,cloud000141.pcd,5.381907837545378,-0.14431064602099572,0.0,0.187643772443727,10.751196212938776,0.27160812241840654,True
142,cloud000142.pcd,5.424144338685536,-0.17048751706702964,0.0,0.19364393683984588,11.094980309221048,0.26675754735608376,True
143,cloud000143.pcd,5.527557968461227,-0.18821165624326974,0.0,0.1955856155495738,11.206230304458865,0.2713736395435581,True
144,cloud000144.pcd,5.631455547708704,-0.2188042434272766,0.0,0.20167190675673827,11.554949103516973,0.2711091036913138,True
145,cloud000145.pcd,5.673490683554104,-0.2672551798351307,0.0,0.19922264621461044,11.414616811525125,0.27037422758432744,True
146,cloud000146.pcd,5.649116731622227,-0.25517309016604295,0.0,0.21389306114056977,12.255169670488323,0.27034419926141634,True
147,cloud000147.pcd,5.815472140550961,-0.30513368986848266,0.0,0.2612439412436882,14.968175256626994,0.2708017860036949,True
148,cloud000148.pcd,5.975882852147678,-0.3194400162190331,0.0,0.2919287691316013,16.726286389689744,0.26957122845987935,True
149,cloud000149.pcd,6.017453269257228,-0.3038012649835857,0.0,0.3270281697189884,18.737333906786024,0.26852653321351133,True
150,cloud000150.pcd,6.057065639668839,-0.3094811862553517,0.0,0.36336820453967916,20.819464529370055,0.27024642677985217,True
151,cloud000151.pcd,6.137385878867243,-0.3144985831746264,0.0,0.3707373415854158,21.24168498074427,0.269827905265741,True
152,cloud000152.pcd,6.242265089900599,-0.32048410637671765,0.0,0.37055315654520554,21.231131955290774,0.270652541021461,True
153,cloud000153.pcd,6.390989495110467,-0.3341106539497705,0.0,0.33676513472673986,19.29522090699675,0.2701651505585304,True
154,cloud000154.pcd,6.516507535585602,-0.39847030453097965,0.0,0.33706993989634676,19.312684956788996,0.2707937896689164,True
155,cloud000155.pcd,6.552207905417318,-0.39314366845286386,0.0,0.33814300628296495,19.37416713187957,0.2718620302227263,True
156,cloud000156.pcd,6.7287686581650545,-0.4160541062508467,0.0,0.34441488101904244,19.733519083891537,0.2712808358774636,True
157,cloud000157.pcd,6.847609104329552,-0.4385287748248361,0.0,0.3275954004457247,18.769833833438152,0.27020463223824026,True
158,cloud000158.pcd,6.955961031171401,-0.4692463412788995,0.0,0.29681333253112646,17.006151257246607,0.26996072417999734,True
159,cloud000159.pcd,6.997029336223042,-0.47161398190923615,0.0,0.2844697710054489,16.29891727766522,0.2702875027967021,True
160,cloud000160.pcd,6.989414320928509,-0.46927676961035547,0.0,0.28552140832471284,16.359171657637496,0.2706118791159509,True
161,cloud000161.pcd,7.1851158630218706,-0.567302419716324,0.0,0.28695227866917883,16.441154489405825,0.2714505507926922,True
162,cloud000162.pcd,7.2456014106095195,-0.5685006121086598,0.0,0.2918496253104407,16.7217517827627,0.27100063958990134,True
163,cloud000163.pcd,7.422895757354058,-0.6277787550256004,0.0,0.28627931610093343,16.40259657447508,0.2714585490254781,True
164,cloud000164.pcd,7.5462299059138305,-0.6568048830586842,0.0,0.27019654347172706,15.481121579953037,0.27019338757357975,True
165,cloud000165.pcd,7.463129915130125,-0.6146938702465519,0.0,0.26604162498977,15.243062286715995,0.2710462903267538,True
166,cloud000166.pcd,7.6188235474757935,-0.6925771712068627,0.0,0.2699251967049784,15.465574555433816,0.2710816648566508,True
167,cloud000167.pcd,7.692233371989435,-0.735857754302847,0.0,0.26531732332402364,15.201562858174432,0.27204749270331124,True
168,cloud000168.pcd,7.806341334096172,-0.7763144684179586,0.0,0.20509013563577488,11.750799191695505,0.27214797985244993,True
169,cloud000169.pcd,7.964579143502901,-0.8729895788647202,0.0,0.1195086490295465,6.847341204703236,0.27147908418555533,True
