scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence
170,cloud000850.pcd,13.000546048447118,-6.951741809217279,-2.5563696065508155,2.4019778514691,137.62319337308077,0.2619435922197195
171,cloud000855.pcd,13.254817694014195,-7.187239493678494,-2.6199702597880794,2.2274449262696674,127.62319337308078,0.2628104534417227
172,cloud000860.pcd,13.310547476300588,-7.229495080573402,-2.6135039835590503,2.4019778514691,137.62319337308077,0.2607917753449091
173,cloud000865.pcd,13.02028053723416,-6.835940686104468,-2.445351381997036,2.2274449262696674,127.62319337308078,0.26074409217463873
174,cloud000870.pcd,13.120998017194744,-6.975362076687363,-2.4988508095348774,2.4019778514691,137.62319337308077,0.2614601303280263
175,cloud000875.pcd,13.483331654497867,-7.422632403467022,-2.6956521657321995,2.2274449262696674,127.62319337308078,0.2626080479225496
176,cloud000880.pcd,13.345081728836336,-7.232745186779739,-2.6217602597705216,2.4019778514691,137.62319337308077,0.2622012147830422
177,cloud000885.pcd,13.411792502051293,-7.321727719600755,-2.667877921696871,2.2274449262696674,127.62319337308078,0.259242158994557
178,cloud000890.pcd,13.606111560954846,-7.523901899980673,-2.73224439886311,2.4019778514691,137.62319337308077,0.2621873687914142
179,cloud000895.pcd,14.016906852934037,-8.006311312484943,-2.926987053898824,2.2274449262696674,127.62319337308078,0.26168750853442846
180,cloud000900.pcd,13.586310982601326,-7.522895322634037,-2.7710894363694702,2.4019778514691,137.62319337308077,0.26169325313272407
181,cloud000905.pcd,14.015686187032925,-8.027533489833571,-2.9648793762712136,2.2274449262696674,127.62319337308078,0.26047392150908266
182,cloud000910.pcd,14.066503811727952,-8.124256567804428,-3.004188245174736,2.4019778514691,137.62319337308077,0.2555840382068009
183,cloud000915.pcd,14.453172728742796,-8.533837781568334,-3.1127316717947933,2.2274449262696674,127.62319337308078,0.26063814781360733
184,cloud000920.pcd,14.72206551365759,-8.866020945186392,-3.2566300223952442,2.4019778514691,137.62319337308077,0.2603988107805809
185,cloud000925.pcd,14.160083918114676,-8.254375542178567,-3.0768088505339137,2.2274449262696674,127.62319337308078,0.2619970000310317
186,cloud000930.pcd,14.312988522874042,-8.391792091180093,-3.1145156342634936,2.4019778514691,137.62319337308077,0.2608199045933898
187,cloud000935.pcd,14.6134392470891,-8.695072402018257,-3.220045751270241,2.2274449262696674,127.62319337308078,0.25976731477836074
188,cloud000940.pcd,14.763002475365088,-8.865297263445637,-3.2516945370964194,2.4019778514691,137.62319337308077,0.2607364848706542
189,cloud000945.pcd,14.988930272177463,-9.184001720897488,-3.3825171988138547,2.2274449262696674,127.62319337308078,0.26131542707649696
190,cloud000950.pcd,15.305604990088646,-9.543663945440944,-3.5106553857804843,2.4019778514691,137.62319337308077,0.26224582937934043
191,cloud000955.pcd,15.460588718318798,-9.729770930798258,-3.6095868432001956,2.2274449262696674,127.62319337308078,0.2570446728443886
192,cloud000960.pcd,15.740702470980569,-10.049255931783486,-3.7168089831481996,2.0529120010702346,117.62319337308078,0.2620289726172443
193,cloud000965.pcd,15.88990689950915,-10.294412952821821,-3.822675625718183,2.2274449262696674,127.62319337308078,0.2588127661969412
194,cloud000970.pcd,15.932990658473067,-10.294028241649979,-3.802434571862442,2.0529120010702346,117.62319337308078,0.25782295769628355
195,cloud000975.pcd,16.15268760378645,-10.583984637796922,-3.9210629383368674,2.2274449262696674,127.62319337308078,0.26120508560604544
196,cloud000980.pcd,15.947194456059503,-10.245200140883115,-3.7780632892497046,2.0529120010702346,117.62319337308078,0.2606234217394597
